order_id,customer_id,order_date,total_amount,status,shipping_cost
10470,8494,2023-11-09,104.1,Completed,0.0
10471,8777,2024-09-29,169.23,Completed,0.0
10472,6518,2024-05-11,249.33,Completed,0.0
10473,1635,2023-11-18,104.15,Completed,0.0
10474,5006,2024-08-03,125.4,Completed,0.0
10475,6030,2024-09-27,4285.24,Completed,0.0
10476,8245,2025-08-15,209.94,Shipped,0.0
10477,5616,2025-04-13,1718.51,Completed,0.0
10478,2845,2025-09-02,127.33,Completed,0.0
10479,5624,2023-12-12,60.63,Completed,0.0
10480,4591,2025-06-14,813.62,Completed,0.0
10481,4949,2024-12-11,657.88,Completed,0.0
10482,5191,2025-02-09,334.88,Completed,0.0
10483,7885,2025-04-25,110.05,Completed,0.0
10484,6333,2025-03-06,233.96,Shipped,0.0
10485,663,2025-04-22,106.75,Pending,0.0
10486,8200,2024-11-24,232.9,Completed,0.0
10487,6476,2025-02-12,13.28,Completed,0.0
10488,3088,2025-08-20,28.69,Pending,6.99
10489,4762,2024-03-21,72.78,Shipped,0.0
10490,669,2025-05-19,1787.68,Completed,0.0
10491,9478,2025-08-28,81.32,Completed,0.0
10492,3621,2025-08-12,28.67,Shipped,5.99
10493,161,2025-05-23,405.31,Completed,0.0
10494,6461,2024-07-28,237.08,Pending,0.0
10495,18,2025-06-22,14.64,Shipped,0.0
10496,2534,2025-05-02,1173.37,Pending,0.0
10497,6511,2023-11-17,99.77,Completed,0.0
10498,4447,2024-09-07,180.27,Completed,0.0
10499,5555,2024-09-26,408.11,Completed,0.0
10500,2919,2025-01-06,946.35,Completed,0.0
10501,9246,2024-03-10,27.68,Completed,0.0
10502,316,2025-03-21,37.03,Completed,5.99
10503,4833,2025-06-28,96.1,Completed,0.0
10504,2212,2024-11-26,54.48,Shipped,0.0
10505,7070,2025-06-03,125.69,Completed,0.0
10506,8512,2025-04-10,187.2,Completed,0.0
10507,5134,2025-02-04,596.67,Completed,0.0
10508,6423,2024-10-08,17.04,Pending,4.99
10509,4528,2023-12-19,86.62,Completed,0.0
10510,2716,2025-03-04,282.35,Completed,0.0
10511,8826,2024-02-24,77.12,Completed,0.0
10512,9898,2024-10-03,70.74,Pending,0.0
10513,6666,2025-09-07,533.12,Shipped,0.0
10514,7108,2025-08-22,65.09,Completed,0.0
10515,5133,2025-03-17,67.06,Completed,0.0
10516,8865,2023-11-20,111.22,Completed,0.0
10517,8663,2024-08-03,213.77,Shipped,0.0
10518,6783,2025-02-06,93.8,Completed,0.0
10519,2608,2024-02-21,1479.88,Completed,0.0
10520,3333,2025-07-16,226.05,Completed,0.0
10521,4698,2023-10-11,94.35,Completed,0.0
10522,9575,2024-03-12,392.53,Completed,0.0
10523,6746,2024-01-27,84.84,Completed,0.0
10524,5635,2024-06-22,541.47,Completed,0.0
10525,6261,2025-01-16,51.42,Completed,0.0
10526,1186,2025-07-20,50.44,Completed,0.0
10527,6996,2024-09-06,173.02,Shipped,0.0
10528,6110,2024-11-05,53.3,Completed,0.0
10529,6442,2025-04-06,55.09,Completed,0.0
10530,916,2024-05-06,242.51,Completed,0.0
10531,7465,2025-07-01,192.96,Completed,0.0
10532,1618,2024-04-15,1698.48,Completed,0.0
10533,9876,2025-05-21,417.94,Completed,0.0
10534,2426,2025-01-18,383.7,Completed,0.0
10535,426,2024-05-07,57.89,Completed,0.0
10536,1788,2025-06-02,171.87,Shipped,0.0
10537,2585,2025-07-24,45.36,Completed,0.0
10538,4649,2025-02-22,68.92,Completed,0.0
10539,169,2023-12-14,70.26,Completed,0.0
10540,515,2024-08-31,4150.05,Shipped,0.0
10541,3436,2023-10-06,5340.39,Completed,0.0
10542,4526,2024-06-29,224.16,Completed,0.0
10543,2617,2024-08-17,2724.67,Completed,0.0
10544,8883,2025-03-13,264.47,Completed,0.0
10545,3205,2024-10-08,211.84,Completed,0.0
10546,7766,2025-07-16,39.3,Completed,0.0
10547,8545,2024-04-27,37.66,Completed,0.0
10548,1118,2025-08-11,22.72,Completed,0.0
10549,1406,2024-09-23,50.87,Completed,0.0
10550,5415,2023-10-21,101.97,Shipped,0.0
10551,6342,2024-10-28,59.4,Completed,0.0
10552,4175,2025-02-13,96.43,Cancelled,0.0
10553,678,2025-09-06,116.52,Completed,0.0
10554,8743,2025-03-10,1684.94,Pending,0.0
10555,9012,2023-11-23,6234.17,Completed,0.0
10556,214,2025-06-21,316.43,Pending,0.0
10557,1667,2025-06-06,90.06,Completed,0.0
10558,9086,2024-07-09,64.5,Completed,0.0
10559,4255,2024-05-16,11.27,Completed,6.99
10560,2787,2024-10-17,296.69,Shipped,0.0
10561,8214,2025-07-09,89.06,Completed,0.0
10562,5861,2025-02-21,28.63,Completed,6.99
10563,1262,2025-06-07,103.5,Completed,0.0
10564,1173,2024-12-30,159.21,Completed,0.0
10565,4881,2024-10-03,14.95,Completed,4.99
10566,2055,2024-04-05,87.45,Completed,0.0
10567,2816,2025-06-09,13.7,Pending,7.99
10568,4675,2025-05-15,26.36,Shipped,0.0
10569,5197,2025-05-13,966.74,Completed,0.0
10570,4585,2024-10-15,27.51,Completed,7.99
10571,5022,2025-08-11,151.57,Pending,0.0
10572,6231,2025-08-22,44.19,Completed,0.0
10573,9980,2025-04-03,425.75,Completed,0.0
10574,2632,2025-06-09,224.21,Cancelled,0.0
10575,6346,2023-11-04,36.7,Completed,0.0
10576,8097,2024-05-25,12.91,Completed,5.99
10577,6301,2025-01-16,448.45,Shipped,0.0
10578,7349,2024-12-18,38.01,Completed,0.0
10579,5845,2025-07-19,104.4,Completed,0.0
10580,2177,2024-10-13,284.63,Shipped,0.0
10581,5363,2025-07-12,169.28,Completed,0.0
10582,8098,2024-01-24,46.99,Cancelled,0.0
10583,5600,2024-08-14,293.93,Completed,0.0
10584,9069,2025-01-15,90.26,Completed,0.0
10585,4259,2024-08-19,96.76,Completed,0.0
10586,9147,2025-02-16,73.34,Completed,0.0
10587,4120,2024-02-10,173.66,Completed,0.0
10588,6641,2025-05-17,1365.51,Pending,0.0
10589,4289,2025-01-22,68.22,Shipped,0.0
10590,878,2024-03-08,1543.18,Completed,0.0
10591,4486,2025-08-05,364.8,Completed,0.0
10592,2545,2025-06-22,110.76,Completed,0.0
10593,5060,2025-07-01,111.26,Completed,0.0
10594,7165,2025-05-15,3.2,Completed,0.0
10595,2601,2025-08-18,89.33,Completed,0.0
10596,3529,2025-06-24,94.22,Completed,0.0
10597,2409,2025-07-15,1507.74,Completed,0.0
10598,4861,2024-08-28,884.61,Completed,0.0
10599,3949,2024-02-14,51.77,Completed,0.0
10600,9431,2025-04-14,477.66,Completed,0.0
10601,2335,2025-08-15,39.3,Completed,0.0
10602,768,2025-02-28,287.64,Completed,0.0
10603,4884,2025-08-17,379.62,Completed,0.0
10604,4207,2024-03-01,1027.68,Shipped,0.0
10605,5949,2025-08-07,191.94,Completed,0.0
10606,7086,2025-01-19,1395.15,Completed,0.0
10607,745,2024-10-29,28.94,Completed,0.0
10608,4175,2025-05-26,80.2,Pending,0.0
10609,9710,2025-04-26,280.61,Completed,0.0
10610,7199,2024-03-29,340.57,Completed,0.0
10611,2557,2024-07-27,3566.15,Completed,0.0
10612,5067,2025-06-24,83.04,Completed,0.0
10613,7798,2025-03-24,81.97,Pending,0.0
10614,4162,2023-12-22,970.35,Pending,0.0
10615,9587,2024-07-25,11.83,Completed,7.99
10616,287,2025-06-01,323.58,Pending,0.0
10617,3248,2025-08-18,23.34,Completed,4.99
10618,5100,2025-06-19,48.54,Completed,0.0
10619,4,2025-07-20,71.39,Completed,0.0
10620,5936,2024-12-17,5.81,Completed,0.0
10621,412,2025-01-20,38.71,Completed,0.0
10622,4346,2025-03-25,85.44,Completed,0.0
10623,3728,2025-06-26,390.23,Completed,0.0
10624,1357,2024-01-08,420.85,Completed,0.0
10625,8350,2025-02-06,101.64,Completed,0.0
10626,1601,2024-10-18,19.99,Pending,0.0
10627,7158,2025-06-01,84.21,Shipped,0.0
10628,5707,2024-09-13,42.48,Completed,0.0
10629,5560,2024-08-06,111.26,Pending,0.0
10630,7197,2024-04-28,173.51,Completed,0.0
10631,5074,2024-02-28,24.78,Shipped,4.99
10632,2383,2025-08-27,707.99,Shipped,0.0
10633,153,2025-05-21,36.67,Completed,0.0
10634,9822,2025-05-26,56.83,Completed,0.0
10635,2797,2025-04-18,116.21,Completed,0.0
10636,7283,2025-07-16,91.86,Cancelled,0.0
10637,6952,2025-07-10,86.87,Completed,0.0
10638,2806,2025-01-13,39.45,Pending,7.99
10639,4081,2024-07-12,69.2,Completed,0.0
10640,9248,2025-05-10,26.15,Completed,7.99
10641,5851,2025-04-01,174.67,Shipped,0.0
10642,7363,2024-11-08,836.38,Pending,0.0
10643,1329,2025-07-31,147.24,Completed,0.0
10644,2393,2025-09-08,49.8,Completed,0.0
10645,3154,2023-09-29,101.8,Completed,0.0
10646,8193,2025-05-03,5179.1,Completed,0.0
10647,167,2023-09-23,75.99,Cancelled,0.0
10648,3255,2024-07-06,20.22,Completed,0.0
10649,5061,2024-07-08,76.55,Completed,0.0
10650,1886,2024-05-05,99.54,Completed,0.0
10651,4369,2023-10-10,178.27,Pending,0.0
10652,7530,2024-08-07,1299.46,Completed,0.0
10653,900,2024-12-15,234.37,Completed,0.0
10654,2249,2025-03-20,168.12,Shipped,0.0
10655,3413,2024-10-20,374.98,Pending,0.0
10656,6450,2025-03-15,89.7,Completed,0.0
10657,9412,2024-11-24,4078.62,Shipped,0.0
10658,3133,2025-04-25,3081.14,Pending,0.0
10659,8156,2025-09-04,6711.84,Shipped,0.0
10660,8137,2024-02-15,233.32,Shipped,0.0
10661,360,2023-10-26,1482.02,Completed,0.0
10662,6451,2024-08-30,738.83,Shipped,0.0
10663,7648,2025-02-20,136.08,Completed,0.0
10664,8526,2024-03-29,91.73,Completed,0.0
10665,731,2025-08-25,470.59,Completed,0.0
10666,7068,2025-04-09,63.2,Completed,0.0
10667,9690,2025-07-25,121.53,Completed,0.0
10668,1418,2025-02-13,54.87,Completed,0.0
10669,7768,2023-09-27,1025.02,Cancelled,0.0
10670,7889,2025-09-08,87.65,Completed,0.0
10671,3764,2025-09-01,346.21,Cancelled,0.0
10672,9936,2024-07-23,38.09,Completed,0.0
10673,6929,2025-06-12,252.41,Completed,0.0
10674,5697,2024-12-25,206.36,Pending,0.0
10675,879,2025-05-14,206.55,Completed,0.0
10676,5483,2023-12-12,160.74,Cancelled,0.0
10677,2885,2025-01-25,75.97,Pending,0.0
10678,2298,2025-08-18,251.86,Pending,0.0
10679,8853,2025-05-19,67.18,Completed,0.0
10680,7372,2025-09-06,171.98,Completed,0.0
10681,3986,2025-06-30,59.61,Completed,0.0
10682,1270,2025-08-27,59.33,Completed,0.0
10683,1295,2025-07-26,27.32,Completed,0.0
10684,1010,2024-06-21,326.85,Shipped,0.0
10685,1758,2023-10-24,51.55,Completed,0.0
10686,7777,2025-08-26,32.63,Completed,4.99
10687,9384,2025-02-20,35.92,Completed,0.0
10688,6579,2024-07-11,4874.14,Pending,0.0
10689,8181,2025-07-02,104.95,Completed,0.0
10690,9246,2024-05-05,238.59,Shipped,0.0
10691,2842,2025-04-17,460.89,Shipped,0.0
10692,5717,2025-07-31,167.52,Completed,0.0
10693,2405,2024-12-11,11.28,Completed,5.99
10694,3563,2024-02-23,547.47,Completed,0.0
10695,1272,2024-08-08,94.96,Shipped,0.0
10696,9912,2025-08-20,193.54,Completed,0.0
10697,8445,2025-04-10,285.67,Completed,0.0
10698,2769,2024-07-26,30.32,Pending,0.0
10699,9752,2024-07-10,10.18,Completed,5.99
10700,7802,2025-07-30,80.26,Completed,0.0
10701,8929,2025-06-23,1904.76,Completed,0.0
10702,6143,2023-12-01,166.13,Completed,0.0
10703,1929,2025-07-04,10.19,Pending,4.99
10704,6267,2025-03-24,70.04,Completed,0.0
10705,5414,2025-09-07,36.26,Pending,0.0
10706,6829,2025-06-05,66.22,Completed,0.0
10707,2191,2025-07-17,33.58,Completed,7.99
10708,1003,2025-09-07,85.5,Completed,0.0
10709,6655,2025-08-01,115.3,Shipped,0.0
10710,8095,2024-09-09,142.16,Completed,0.0
10711,6068,2025-01-01,36.06,Completed,7.99
10712,3753,2025-08-18,113.2,Completed,0.0
10713,6201,2025-05-18,1540.97,Completed,0.0
10714,4138,2025-07-10,393.74,Completed,0.0
10715,3703,2025-09-01,150.52,Completed,0.0
10716,5944,2025-09-02,124.96,Completed,0.0
10717,4439,2025-04-08,103.67,Pending,0.0
10718,4428,2023-11-15,264.54,Completed,0.0
10719,5557,2025-06-24,58.62,Completed,0.0
10720,8533,2024-11-30,67.47,Shipped,0.0
10721,2389,2024-06-23,2972.12,Shipped,0.0
10722,6993,2025-08-17,341.43,Completed,0.0
10723,6326,2025-01-17,128.39,Shipped,0.0
10724,1701,2025-05-14,81.14,Completed,0.0
10725,5384,2024-10-18,309.7,Completed,0.0
10726,1234,2024-09-05,217.47,Cancelled,0.0
10727,2299,2025-02-16,162.88,Completed,0.0
10728,8330,2025-06-15,8.52,Completed,5.99
10729,2931,2025-07-23,251.29,Completed,0.0
10730,1834,2025-09-02,38.31,Completed,7.99
10731,2140,2025-07-21,458.68,Completed,0.0
10732,8400,2025-01-13,172.09,Completed,0.0
10733,9880,2025-07-05,164.82,Shipped,0.0
10734,6437,2023-10-22,3044.0,Shipped,0.0
10735,2209,2024-01-16,397.89,Shipped,0.0
10736,7554,2024-03-03,51.72,Completed,0.0
10737,5623,2025-08-08,59.65,Completed,0.0
10738,9043,2024-05-18,37.03,Shipped,5.99
10739,6287,2025-01-01,22.43,Completed,6.99
10740,7937,2025-05-04,103.56,Completed,0.0
10741,3691,2025-08-26,60.64,Completed,0.0
10742,2610,2025-01-02,72.17,Pending,0.0
10743,6179,2024-08-19,135.82,Pending,0.0
10744,224,2025-06-04,18.53,Completed,7.99
10745,3775,2025-02-03,414.54,Shipped,0.0
10746,9604,2023-11-07,242.88,Shipped,0.0
10747,7917,2024-10-13,208.84,Completed,0.0
10748,8515,2025-06-10,39.65,Completed,5.99
10749,5974,2024-03-07,683.73,Shipped,0.0
10750,9704,2025-08-22,232.34,Completed,0.0
10751,2087,2025-06-28,244.04,Completed,0.0
10752,6897,2024-04-05,53.12,Completed,0.0
10753,7484,2025-04-10,13.86,Shipped,0.0
10754,7664,2025-07-13,163.0,Shipped,0.0
10755,7285,2024-04-13,181.27,Cancelled,0.0
10756,5462,2025-06-04,39.74,Completed,0.0
10757,2288,2024-02-10,56.75,Shipped,0.0
10758,8879,2025-05-28,363.81,Completed,0.0
10759,9661,2025-02-20,1223.0,Completed,0.0
10760,4836,2025-08-16,246.3,Completed,0.0
10761,9189,2024-10-13,73.31,Completed,0.0
10762,2535,2025-05-09,97.85,Shipped,0.0
10763,5531,2025-05-10,24.39,Completed,7.99
10764,623,2024-08-23,72.63,Completed,0.0
10765,1076,2023-10-14,22.76,Shipped,7.99
10766,6877,2025-07-10,1779.13,Completed,0.0
10767,8496,2024-08-12,148.87,Completed,0.0
10768,8856,2024-10-27,1021.41,Completed,0.0
10769,5238,2024-06-05,130.8,Cancelled,0.0
10770,3995,2025-07-15,12.28,Completed,4.99
10771,2695,2025-03-08,1096.72,Completed,0.0
10772,4305,2025-02-09,94.98,Pending,0.0
10773,3199,2024-11-06,130.24,Cancelled,0.0
10774,5413,2024-03-15,550.38,Completed,0.0
10775,8711,2025-08-30,213.03,Completed,0.0
10776,7390,2024-06-04,203.51,Shipped,0.0
10777,4434,2024-12-05,363.32,Completed,0.0
10778,5910,2025-05-05,1295.0,Completed,0.0
10779,8018,2023-12-26,89.02,Cancelled,0.0
10780,3811,2025-09-06,347.64,Completed,0.0
10781,913,2025-09-05,51.92,Completed,0.0
10782,7443,2024-08-23,210.62,Completed,0.0
10783,4903,2025-03-07,949.49,Completed,0.0
10784,3189,2025-02-25,209.04,Pending,0.0
10785,9508,2025-04-10,426.22,Shipped,0.0
10786,3229,2025-07-12,339.46,Completed,0.0
10787,572,2024-11-21,164.04,Completed,0.0
10788,7769,2025-02-05,263.78,Completed,0.0
10789,5136,2025-06-15,48.28,Pending,0.0
10790,8290,2025-08-29,117.9,Completed,0.0
10791,4034,2024-03-23,511.02,Completed,0.0
10792,1640,2025-07-17,14.3,Shipped,4.99
10793,6444,2023-10-11,686.23,Completed,0.0
10794,4843,2025-06-27,5.14,Completed,0.0
10795,5542,2025-04-16,181.8,Completed,0.0
10796,4028,2025-01-30,103.06,Pending,0.0
10797,261,2024-06-12,232.95,Completed,0.0
10798,9128,2025-02-28,227.16,Completed,0.0
10799,1798,2024-04-27,1417.79,Shipped,0.0
10800,332,2024-08-02,959.51,Cancelled,0.0
10801,4211,2024-06-28,1146.14,Completed,0.0
10802,8460,2024-05-02,120.6,Completed,0.0
10803,2060,2025-03-07,535.08,Completed,0.0
10804,73,2024-03-09,348.09,Completed,0.0
10805,5112,2025-07-28,153.77,Completed,0.0
10806,2922,2025-06-28,2.38,Shipped,0.0
10807,3889,2025-06-13,195.26,Completed,0.0
10808,178,2025-05-06,161.53,Completed,0.0
10809,2000,2025-06-15,190.08,Completed,0.0
10810,8964,2025-08-13,135.9,Completed,0.0
10811,9138,2025-09-01,147.53,Pending,0.0
10812,7427,2025-02-18,648.09,Completed,0.0
10813,4496,2025-04-16,2699.58,Shipped,0.0
10814,270,2025-07-30,144.58,Cancelled,0.0
10815,1656,2024-12-08,113.99,Completed,0.0
10816,2534,2025-01-30,1232.36,Pending,0.0
10817,4983,2024-07-25,66.79,Completed,0.0
10818,4362,2025-03-31,103.01,Completed,0.0
10819,6119,2024-09-06,41.01,Completed,0.0
10820,8697,2023-12-04,103.86,Completed,0.0
10821,2405,2023-09-26,91.68,Completed,0.0
10822,2202,2025-08-12,83.31,Completed,0.0
10823,6020,2024-10-22,1559.73,Cancelled,0.0
10824,5660,2023-09-14,37.45,Shipped,6.99
10825,1154,2024-10-19,383.34,Completed,0.0
10826,4162,2024-03-02,304.86,Completed,0.0
10827,1337,2025-08-25,81.29,Completed,0.0
10828,8599,2025-05-01,234.11,Pending,0.0
10829,3479,2025-08-16,14.15,Completed,7.99
10830,277,2023-12-28,1914.47,Completed,0.0
10831,6759,2025-04-09,93.55,Completed,0.0
10832,3481,2025-05-13,122.92,Shipped,0.0
10833,2362,2024-12-05,231.75,Completed,0.0
10834,5369,2025-06-18,118.38,Completed,0.0
10835,8653,2025-03-10,56.99,Shipped,0.0
10836,2447,2025-08-08,64.31,Completed,0.0
10837,9775,2024-06-03,100.65,Completed,0.0
10838,7602,2025-07-08,736.27,Completed,0.0
10839,5052,2025-02-04,264.74,Shipped,0.0
10840,3518,2025-04-21,285.82,Cancelled,0.0
10841,4803,2025-06-29,3.51,Completed,0.0
10842,2376,2024-08-15,60.09,Completed,0.0
10843,7851,2024-07-10,37.83,Completed,6.99
10844,6745,2024-09-11,245.98,Completed,0.0
10845,6390,2025-08-01,806.19,Shipped,0.0
10846,6249,2024-12-21,434.52,Completed,0.0
10847,972,2025-04-03,61.11,Completed,0.0
10848,7137,2024-04-21,324.93,Completed,0.0
10849,9518,2024-03-12,192.39,Completed,0.0
10850,8345,2025-05-28,282.94,Completed,0.0
10851,3961,2024-10-22,136.89,Completed,0.0
10852,3087,2024-11-04,2700.78,Pending,0.0
10853,8922,2024-07-05,2423.83,Shipped,0.0
10854,3968,2025-03-12,250.62,Pending,0.0
10855,4952,2025-07-10,36.32,Pending,0.0
10856,4003,2025-05-15,344.08,Completed,0.0
10857,2333,2025-08-24,57.4,Pending,0.0
10858,9766,2025-08-25,163.0,Completed,0.0
10859,4376,2024-12-17,43.31,Cancelled,0.0
10860,686,2025-09-03,461.88,Completed,0.0
10861,3889,2024-08-24,70.44,Completed,0.0
10862,9772,2024-09-28,314.25,Completed,0.0
10863,969,2024-06-26,1900.48,Completed,0.0
10864,7321,2025-04-04,42.52,Completed,0.0
10865,2034,2025-01-31,85.01,Pending,0.0
10866,7076,2025-01-28,89.2,Shipped,0.0
10867,5262,2025-06-15,35.88,Completed,0.0
10868,8960,2025-05-22,92.6,Completed,0.0
10869,646,2024-08-08,38.99,Cancelled,5.99
10870,4122,2024-11-07,12.61,Completed,5.99
10871,8113,2024-01-25,54.34,Completed,0.0
10872,9272,2025-06-30,328.14,Pending,0.0
10873,6437,2025-06-07,64.59,Completed,0.0
10874,8829,2024-03-07,148.75,Cancelled,0.0
10875,7098,2024-04-18,184.16,Cancelled,0.0
10876,8293,2024-09-13,70.6,Shipped,0.0
10877,5587,2024-02-16,2721.97,Completed,0.0
10878,869,2025-03-29,129.96,Completed,0.0
10879,5915,2025-03-19,177.23,Shipped,0.0
10880,8214,2025-02-18,1715.86,Completed,0.0
10881,6356,2025-05-03,155.04,Completed,0.0
10882,1904,2025-05-18,82.2,Completed,0.0
10883,2577,2025-09-01,41.37,Completed,0.0
10884,4110,2025-03-20,110.18,Completed,0.0
10885,4615,2025-07-06,261.71,Completed,0.0
10886,8015,2024-11-08,97.95,Completed,0.0
10887,3294,2025-07-30,117.03,Completed,0.0
10888,1936,2025-02-23,992.94,Shipped,0.0
10889,616,2023-10-25,3079.92,Completed,0.0
10890,5058,2023-11-05,202.35,Pending,0.0
10891,8479,2025-01-07,16.7,Shipped,0.0
10892,1924,2025-08-29,35.72,Completed,6.99
10893,6456,2025-08-10,38.06,Completed,0.0
10894,7605,2025-09-03,117.3,Completed,0.0
10895,8153,2024-07-28,284.66,Shipped,0.0
10896,2774,2025-03-27,243.8,Completed,0.0
10897,5194,2025-04-26,1742.47,Completed,0.0
10898,9185,2025-06-10,433.21,Shipped,0.0
10899,9777,2024-10-25,1010.66,Completed,0.0
10900,1904,2024-01-30,3.81,Completed,0.0
10901,9068,2024-07-11,190.21,Completed,0.0
10902,144,2025-08-20,241.98,Completed,0.0
10903,7497,2025-03-02,191.5,Completed,0.0
10904,2257,2025-04-28,87.05,Completed,0.0
10905,9315,2025-05-29,35.46,Completed,0.0
10906,700,2024-09-19,42.23,Completed,0.0
10907,6319,2025-08-08,13.14,Cancelled,0.0
10908,271,2025-05-26,106.97,Completed,0.0
10909,8255,2025-07-20,465.01,Completed,0.0
10910,1008,2023-09-10,519.57,Shipped,0.0
10911,7204,2025-07-07,50.38,Completed,0.0
10912,3725,2025-09-06,75.28,Completed,0.0
10913,6600,2024-12-14,456.32,Completed,0.0
10914,9485,2025-02-16,172.17,Pending,0.0
10915,6488,2025-03-30,234.71,Completed,0.0
10916,7918,2025-04-13,29.87,Completed,0.0
10917,4510,2025-06-27,79.99,Shipped,0.0
10918,5401,2025-02-12,82.83,Completed,0.0
10919,4321,2025-06-17,40.14,Shipped,0.0
10920,9370,2023-11-27,3438.34,Shipped,0.0
10921,5473,2025-05-31,638.39,Completed,0.0
10922,7207,2025-07-28,255.8,Shipped,0.0
10923,6873,2023-09-19,66.44,Completed,0.0
10924,7924,2025-09-07,122.73,Completed,0.0
10925,4717,2025-09-09,187.91,Completed,0.0
10926,7119,2025-08-13,920.07,Cancelled,0.0
10927,2621,2025-08-11,112.04,Completed,0.0
10928,2537,2024-10-27,129.15,Shipped,0.0
10929,5104,2025-05-20,551.16,Completed,0.0
10930,7081,2025-07-16,90.68,Shipped,0.0
10931,5318,2024-03-05,103.84,Completed,0.0
10932,1196,2025-05-31,28.74,Completed,5.99
10933,8700,2024-09-29,261.59,Pending,0.0
10934,405,2025-02-07,29.03,Completed,7.99
10935,1295,2025-07-26,228.93,Completed,0.0
10936,6055,2024-08-07,11.59,Completed,0.0
10937,3626,2025-05-19,22.7,Completed,0.0
10938,7869,2025-08-19,201.27,Completed,0.0
10939,2820,2025-05-31,276.62,Shipped,0.0
10940,4760,2025-08-21,182.68,Completed,0.0
10941,5746,2025-01-16,1096.24,Completed,0.0
10942,7565,2025-02-19,183.15,Completed,0.0
10943,3638,2025-04-18,28.96,Completed,4.99
10944,1874,2024-10-09,21.01,Completed,4.99
10945,1407,2025-03-13,141.38,Pending,0.0
10946,5515,2025-08-19,141.88,Completed,0.0
10947,1578,2025-01-19,284.63,Completed,0.0
10948,7773,2024-11-10,219.99,Shipped,0.0
10949,5380,2025-07-27,44.34,Pending,0.0
10950,5312,2024-11-20,24.38,Completed,0.0
10951,8829,2023-10-20,203.22,Completed,0.0
10952,5548,2025-04-12,40.16,Completed,0.0
10953,808,2024-05-14,317.53,Completed,0.0
10954,2396,2024-09-07,271.14,Completed,0.0
10955,4525,2025-07-24,76.43,Completed,0.0
10956,1416,2024-06-01,71.73,Completed,0.0
10957,7509,2024-09-29,21.69,Completed,5.99
10958,2450,2025-04-22,87.33,Completed,0.0
10959,3497,2024-12-15,12.4,Completed,4.99
10960,7104,2025-09-03,87.26,Shipped,0.0
10961,4733,2023-10-04,297.25,Cancelled,0.0
10962,7023,2025-05-19,253.09,Completed,0.0
10963,7496,2024-12-09,186.73,Completed,0.0
10964,8707,2023-09-20,1118.12,Completed,0.0
10965,5100,2024-05-27,666.38,Completed,0.0
10966,7333,2025-02-08,38.23,Shipped,0.0
10967,3295,2024-04-21,20.66,Completed,7.99
10968,2909,2025-07-21,14.75,Completed,6.99
10969,5417,2025-08-21,285.0,Pending,0.0
10970,9559,2024-10-21,115.6,Completed,0.0
10971,8533,2023-09-23,843.93,Completed,0.0
10972,9753,2025-02-26,41.75,Completed,0.0
10973,5671,2025-07-16,20.69,Completed,6.99
10974,2469,2025-07-23,1485.43,Pending,0.0
10975,2429,2024-10-20,54.83,Shipped,0.0
10976,3689,2025-01-10,1169.81,Completed,0.0
10977,6149,2025-07-31,289.95,Completed,0.0
10978,2028,2024-03-28,145.12,Completed,0.0
10979,7172,2024-07-07,2452.73,Pending,0.0
10980,316,2025-05-24,1996.26,Completed,0.0
10981,3990,2024-04-24,494.69,Completed,0.0
10982,9294,2025-08-23,94.5,Shipped,0.0
10983,531,2025-01-09,109.26,Completed,0.0
10984,7885,2025-08-08,1789.36,Completed,0.0
10985,1860,2024-12-05,338.24,Pending,0.0
10986,4758,2025-08-31,81.98,Shipped,0.0
10987,7873,2024-07-02,240.2,Shipped,0.0
10988,9412,2025-03-15,32.31,Shipped,4.99
10989,9959,2024-07-28,243.39,Completed,0.0
10990,1068,2024-08-13,168.72,Completed,0.0
10991,728,2025-04-23,176.9,Pending,0.0
